home_strength,away_strength,strength_diff,home_category,away_category,matchup_type,home_attack,away_attack,attack_diff,home_defense,away_defense,defense_diff,home_fifa,away_fifa,fifa_diff,score,home_goals,away_goals,goal_diff,total_goals,result
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
45.4,31.4,14.0,Média,Fraca,Média vs Fraca,1.77,1.66,0.1100000000000001,0.75,1.05,-0.30000000000000004,1574.01,1500.0,74.00999999999999,7x0,7,0,7,7,H
42.3,31.4,10.899999999999999,Média,Fraca,Média vs Fraca,1.56,1.66,-0.09999999999999987,0.69,1.05,-0.3600000000000001,1556.72,1500.0,56.72000000000003,6x0,6,0,6,6,H
44.7,31.4,13.300000000000004,Média,Fraca,Média vs Fraca,1.56,1.66,-0.09999999999999987,0.91,1.05,-0.14,1581.56,1500.0,81.55999999999995,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x0,2,0,2,2,H
31.4,94.9,-63.50000000000001,Fraca,Muito Forte,Fraca vs Muito Forte,1.66,2.33,-0.6700000000000002,1.05,0.79,0.26,1500.0,1877.18,-377.18000000000006,1x3,1,3,-2,4,A
31.4,30.2,1.1999999999999993,Fraca,Fraca,Fraca vs Fraca,1.66,1.42,0.24,1.05,1.24,-0.18999999999999995,1500.0,1506.77,-6.769999999999982,2x2,2,2,0,4,D
31.4,45.4,-14.0,Fraca,Média,Fraca vs Média,1.66,1.84,-0.18000000000000016,1.05,1.07,-0.020000000000000018,1500.0,1585.51,-85.50999999999999,0x2,0,2,-2,2,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x2,2,2,0,4,D
31.4,77.0,-45.6,Fraca,Forte,Fraca vs Forte,1.66,2.45,-0.7900000000000003,1.05,0.8,0.25,1500.0,1760.38,-260.3800000000001,0x2,0,2,-2,2,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x2,4,2,2,6,H
70.2,31.9,38.300000000000004,Forte,Fraca,Forte vs Fraca,2.11,1.55,0.5599999999999998,0.93,1.06,-0.13,1730.71,1506.34,224.37000000000012,1x0,1,0,1,1,H
31.4,55.2,-23.800000000000004,Fraca,Média,Fraca vs Média,1.66,1.77,-0.1100000000000001,1.05,1.18,-0.1299999999999999,1500.0,1654.69,-154.69000000000005,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,19.0,12.399999999999999,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.27,0.3899999999999999,1.05,1.26,-0.20999999999999996,1500.0,1440.0,60.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
36.3,31.4,4.899999999999999,Fraca,Fraca,Fraca vs Fraca,1.61,1.66,-0.04999999999999982,1.23,1.05,0.17999999999999994,1540.43,1500.0,40.430000000000064,3x0,3,0,3,3,H
31.4,8.1,23.299999999999997,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.59,0.06999999999999984,1.05,1.44,-0.3899999999999999,1500.0,1370.0,130.0,5x3,5,3,2,8,H
20.9,20.8,0.09999999999999787,Fraca,Fraca,Fraca vs Fraca,0.98,1.06,-0.08000000000000007,1.4,1.22,0.17999999999999994,1465.22,1455.0,10.220000000000027,3x0,3,0,3,3,H
45.4,63.9,-18.5,Média,Forte,Média vs Forte,1.16,1.62,-0.4600000000000002,0.8,0.88,-0.07999999999999996,1591.73,1701.3,-109.56999999999994,0x0,0,0,0,0,D
27.4,8.1,19.299999999999997,Fraca,Muito Fraca,Fraca vs Muito Fraca,0.87,0.92,-0.050000000000000044,1.2,1.98,-0.78,1501.5,1410.0,91.5,1x0,1,0,1,1,H
21.3,95.2,-73.9,Fraca,Muito Forte,Fraca vs Muito Forte,0.89,2.06,-1.17,1.15,0.45,0.7,1460.0,1873.33,-413.3299999999999,0x2,0,2,-2,2,A
58.7,75.4,-16.700000000000003,Média,Forte,Média vs Forte,1.34,1.94,-0.5999999999999999,0.82,0.74,0.07999999999999996,1672.62,1760.46,-87.84000000000015,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x6,0,6,-6,6,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x0,2,0,2,2,H
45.4,31.4,14.0,Média,Fraca,Média vs Fraca,1.77,1.66,0.1100000000000001,0.75,1.05,-0.30000000000000004,1574.01,1500.0,74.00999999999999,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
92.6,30.2,62.39999999999999,Muito Forte,Fraca,Muito Forte vs Fraca,2.17,1.42,0.75,0.88,1.24,-0.36,1870.0,1506.77,363.23,4x1,4,1,3,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
49.1,31.4,17.700000000000003,Média,Fraca,Média vs Fraca,2.0,1.66,0.3400000000000001,0.93,1.05,-0.12,1599.45,1500.0,99.45000000000005,6x0,6,0,6,6,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
59.0,67.7,-8.700000000000003,Média,Forte,Média vs Forte,1.42,2.21,-0.79,0.9,1.21,-0.30999999999999994,1675.75,1724.15,-48.40000000000009,2x2,2,2,0,4,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
62.3,24.6,37.699999999999996,Forte,Fraca,Forte vs Fraca,1.95,1.27,0.6799999999999999,0.86,1.13,-0.2699999999999999,1681.88,1470.0,211.8800000000001,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
73.4,31.4,42.00000000000001,Forte,Fraca,Forte vs Fraca,1.98,1.66,0.32000000000000006,0.46,1.05,-0.5900000000000001,1736.56,1500.0,236.55999999999995,3x0,3,0,3,3,H
89.0,64.4,24.599999999999994,Muito Forte,Forte,Muito Forte vs Forte,2.18,1.9,0.28000000000000025,0.58,0.99,-0.41000000000000003,1834.12,1702.06,132.05999999999995,3x1,3,1,2,4,H
31.4,36.7,-5.300000000000004,Fraca,Fraca,Fraca vs Fraca,1.66,1.4,0.26,1.05,1.45,-0.3999999999999999,1500.0,1557.47,-57.47000000000003,1x3,1,3,-2,4,A
31.9,31.4,0.5,Fraca,Fraca,Fraca vs Fraca,1.55,1.66,-0.10999999999999988,1.06,1.05,0.010000000000000009,1506.34,1500.0,6.339999999999918,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x2,2,2,0,4,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
24.7,31.4,-6.699999999999999,Fraca,Fraca,Fraca vs Fraca,1.09,1.66,-0.5699999999999998,1.24,1.05,0.18999999999999995,1480.0,1500.0,-20.0,0x1,0,1,-1,1,A
31.4,51.6,-20.200000000000003,Fraca,Média,Fraca vs Média,1.66,1.9,-0.24,1.05,0.9,0.15000000000000002,1500.0,1616.75,-116.75,1x2,1,2,-1,3,A
31.4,42.3,-10.899999999999999,Fraca,Média,Fraca vs Média,1.66,1.56,0.09999999999999987,1.05,0.69,0.3600000000000001,1500.0,1556.72,-56.72000000000003,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x2,2,2,0,4,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
31.4,44.7,-13.300000000000004,Fraca,Média,Fraca vs Média,1.66,1.56,0.09999999999999987,1.05,0.91,0.14,1500.0,1581.56,-81.55999999999995,2x3,2,3,-1,5,A
63.7,28.9,34.800000000000004,Forte,Fraca,Forte vs Fraca,1.8,1.38,0.42000000000000015,0.64,0.83,-0.18999999999999995,1684.86,1482.39,202.4699999999998,1x0,1,0,1,1,H
31.4,28.6,2.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.66,1.1,0.5599999999999998,1.05,1.13,-0.07999999999999985,1500.0,1500.0,0.0,0x4,0,4,-4,4,A
31.4,74.8,-43.4,Fraca,Forte,Fraca vs Forte,1.66,2.36,-0.7,1.05,0.99,0.06000000000000005,1500.0,1756.27,-256.27,0x1,0,1,-1,1,A
31.4,45.4,-14.0,Fraca,Média,Fraca vs Média,1.66,1.84,-0.18000000000000016,1.05,1.07,-0.020000000000000018,1500.0,1585.51,-85.50999999999999,0x1,0,1,-1,1,A
70.2,31.4,38.800000000000004,Forte,Fraca,Forte vs Fraca,2.11,1.66,0.44999999999999996,0.93,1.05,-0.12,1730.71,1500.0,230.71000000000004,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,77.0,-45.6,Fraca,Forte,Fraca vs Forte,1.66,2.45,-0.7900000000000003,1.05,0.8,0.25,1500.0,1760.38,-260.3800000000001,0x5,0,5,-5,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
14.8,31.4,-16.599999999999998,Muito Fraca,Fraca,Muito Fraca vs Fraca,1.15,1.66,-0.51,1.35,1.05,0.30000000000000004,1420.0,1500.0,-80.0,4x0,4,0,4,4,H
14.3,19.0,-4.699999999999999,Muito Fraca,Muito Fraca,Muito Fraca vs Muito Fraca,2.45,1.27,1.1800000000000002,1.26,1.26,0.0,1380.0,1440.0,-60.0,2x3,2,3,-1,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
31.4,94.9,-63.50000000000001,Fraca,Muito Forte,Fraca vs Muito Forte,1.66,2.33,-0.6700000000000002,1.05,0.79,0.26,1500.0,1877.18,-377.18000000000006,0x1,0,1,-1,1,A
33.9,65.6,-31.699999999999996,Fraca,Forte,Fraca vs Forte,1.27,1.75,-0.48,1.14,1.07,0.06999999999999984,1529.71,1716.88,-187.17000000000007,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
35.0,31.4,3.6000000000000014,Fraca,Fraca,Fraca vs Fraca,1.67,1.66,0.010000000000000009,1.26,1.05,0.20999999999999996,1532.04,1500.0,32.039999999999964,1x1,1,1,0,2,D
55.2,31.4,23.800000000000004,Média,Fraca,Média vs Fraca,1.77,1.66,0.1100000000000001,1.18,1.05,0.1299999999999999,1654.69,1500.0,154.69000000000005,3x3,3,3,0,6,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,73.4,-42.00000000000001,Fraca,Forte,Fraca vs Forte,1.66,1.98,-0.32000000000000006,1.05,0.46,0.5900000000000001,1500.0,1736.56,-236.55999999999995,1x1,1,1,0,2,D
59.0,24.6,34.4,Média,Fraca,Média vs Fraca,1.42,1.27,0.1499999999999999,0.9,1.13,-0.22999999999999987,1675.75,1470.0,205.75,2x0,2,0,2,2,H
62.3,67.7,-5.400000000000006,Forte,Forte,Forte vs Forte,1.95,2.21,-0.26,0.86,1.21,-0.35,1681.88,1724.15,-42.26999999999998,1x3,1,3,-2,4,A
36.7,31.4,5.300000000000004,Fraca,Fraca,Fraca vs Fraca,1.4,1.66,-0.26,1.45,1.05,0.3999999999999999,1557.47,1500.0,57.47000000000003,2x0,2,0,2,2,H
64.4,31.4,33.00000000000001,Forte,Fraca,Forte vs Fraca,1.9,1.66,0.24,0.99,1.05,-0.06000000000000005,1702.06,1500.0,202.05999999999995,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x2,0,2,-2,2,A
31.4,31.9,-0.5,Fraca,Fraca,Fraca vs Fraca,1.66,1.55,0.10999999999999988,1.05,1.06,-0.010000000000000009,1500.0,1506.34,-6.339999999999918,2x1,2,1,1,3,H
24.7,31.4,-6.699999999999999,Fraca,Fraca,Fraca vs Fraca,1.09,1.66,-0.5699999999999998,1.24,1.05,0.18999999999999995,1480.0,1500.0,-20.0,3x0,3,0,3,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
51.6,31.4,20.200000000000003,Média,Fraca,Média vs Fraca,1.9,1.66,0.24,0.9,1.05,-0.15000000000000002,1616.75,1500.0,116.75,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
31.4,36.3,-4.899999999999999,Fraca,Fraca,Fraca vs Fraca,1.66,1.61,0.04999999999999982,1.05,1.23,-0.17999999999999994,1500.0,1540.43,-40.430000000000064,1x2,1,2,-1,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
8.1,31.4,-23.299999999999997,Muito Fraca,Fraca,Muito Fraca vs Fraca,1.59,1.66,-0.06999999999999984,1.44,1.05,0.3899999999999999,1370.0,1500.0,-130.0,3x2,3,2,1,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
89.0,45.4,43.6,Muito Forte,Média,Muito Forte vs Média,2.18,1.77,0.41000000000000014,0.58,0.75,-0.17000000000000004,1834.12,1574.01,260.1099999999999,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
61.5,42.6,18.9,Forte,Média,Forte vs Média,2.67,1.88,0.79,0.67,0.89,-0.21999999999999997,1650.12,1559.15,90.9699999999998,4x1,4,1,3,5,H
49.1,31.4,17.700000000000003,Média,Fraca,Média vs Fraca,2.0,1.66,0.3400000000000001,0.93,1.05,-0.12,1599.45,1500.0,99.45000000000005,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
44.7,31.4,13.300000000000004,Média,Fraca,Média vs Fraca,1.56,1.66,-0.09999999999999987,0.91,1.05,-0.14,1581.56,1500.0,81.55999999999995,2x2,2,2,0,4,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x2,0,2,-2,2,A
28.6,31.4,-2.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.1,1.66,-0.5599999999999998,1.13,1.05,0.07999999999999985,1500.0,1500.0,0.0,0x2,0,2,-2,2,A
74.8,92.6,-17.799999999999997,Forte,Muito Forte,Forte vs Muito Forte,2.36,2.17,0.18999999999999995,0.99,0.88,0.10999999999999999,1756.27,1870.0,-113.73000000000002,1x2,1,2,-1,3,A
45.4,70.2,-24.800000000000004,Média,Forte,Média vs Forte,1.84,2.11,-0.2699999999999998,1.07,0.93,0.14,1585.51,1730.71,-145.20000000000005,2x3,2,3,-1,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
77.0,31.4,45.6,Forte,Fraca,Forte vs Fraca,2.45,1.66,0.7900000000000003,0.8,1.05,-0.25,1760.38,1500.0,260.3800000000001,3x2,3,2,1,5,H
31.4,14.3,17.099999999999998,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,2.45,-0.7900000000000003,1.05,1.26,-0.20999999999999996,1500.0,1380.0,120.0,1x1,1,1,0,2,D
31.4,19.0,12.399999999999999,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.27,0.3899999999999999,1.05,1.26,-0.20999999999999996,1500.0,1440.0,60.0,1x4,1,4,-3,5,A
31.4,14.8,16.599999999999998,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.15,0.51,1.05,1.35,-0.30000000000000004,1500.0,1420.0,80.0,0x0,0,0,0,0,D
63.9,58.7,5.199999999999996,Forte,Média,Forte vs Média,1.62,1.34,0.28,0.88,0.82,0.06000000000000005,1701.3,1672.62,28.680000000000064,2x2,2,2,0,4,D
8.1,45.4,-37.3,Muito Fraca,Média,Muito Fraca vs Média,0.92,1.16,-0.23999999999999988,1.98,0.8,1.18,1410.0,1591.73,-181.73000000000002,1x2,1,2,-1,3,A
95.2,27.4,67.80000000000001,Muito Forte,Fraca,Muito Forte vs Fraca,2.06,0.87,1.19,0.45,1.2,-0.75,1873.33,1501.5,371.8299999999999,1x0,1,0,1,1,H
75.4,20.9,54.50000000000001,Forte,Fraca,Forte vs Fraca,1.94,0.98,0.96,0.74,1.4,-0.6599999999999999,1760.46,1465.22,295.24,1x1,1,1,0,2,D
20.8,21.3,-0.5,Fraca,Fraca,Fraca vs Fraca,1.06,0.89,0.17000000000000004,1.22,1.15,0.07000000000000006,1455.0,1460.0,-5.0,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,6x0,6,0,6,6,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,5x1,5,1,4,6,H
42.3,31.4,10.899999999999999,Média,Fraca,Média vs Fraca,1.56,1.66,-0.09999999999999987,0.69,1.05,-0.3600000000000001,1556.72,1500.0,56.72000000000003,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,8x0,8,0,8,8,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x2,3,2,1,5,H
31.4,28.9,2.5,Fraca,Fraca,Fraca vs Fraca,1.66,1.38,0.28,1.05,0.83,0.22000000000000008,1500.0,1482.39,17.6099999999999,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
94.9,30.2,64.7,Muito Forte,Fraca,Muito Forte vs Fraca,2.33,1.42,0.9100000000000001,0.79,1.24,-0.44999999999999996,1877.18,1506.77,370.4100000000001,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x4,0,4,-4,4,A
65.6,31.4,34.199999999999996,Forte,Fraca,Forte vs Fraca,1.75,1.66,0.09000000000000008,1.07,1.05,0.020000000000000018,1716.88,1500.0,216.8800000000001,0x1,0,1,-1,1,A
31.4,35.0,-3.6000000000000014,Fraca,Fraca,Fraca vs Fraca,1.66,1.67,-0.010000000000000009,1.05,1.26,-0.20999999999999996,1500.0,1532.04,-32.039999999999964,0x2,0,2,-2,2,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
33.9,31.4,2.5,Fraca,Fraca,Fraca vs Fraca,1.27,1.66,-0.3899999999999999,1.14,1.05,0.08999999999999986,1529.71,1500.0,29.710000000000036,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x3,1,3,-2,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
19.0,14.3,4.699999999999999,Muito Fraca,Muito Fraca,Muito Fraca vs Muito Fraca,1.27,2.45,-1.1800000000000002,1.26,1.26,0.0,1440.0,1380.0,60.0,2x2,2,2,0,4,D
14.8,31.4,-16.599999999999998,Muito Fraca,Fraca,Muito Fraca vs Fraca,1.15,1.66,-0.51,1.35,1.05,0.30000000000000004,1420.0,1500.0,-80.0,4x0,4,0,4,4,H
8.1,95.2,-87.10000000000001,Muito Fraca,Muito Forte,Muito Fraca vs Muito Forte,0.92,2.06,-1.1400000000000001,1.98,0.45,1.53,1410.0,1873.33,-463.3299999999999,0x3,0,3,-3,3,A
45.4,58.7,-13.300000000000004,Média,Média,Média vs Média,1.16,1.34,-0.18000000000000016,0.8,0.82,-0.019999999999999907,1591.73,1672.62,-80.88999999999987,2x1,2,1,1,3,H
20.9,27.4,-6.5,Fraca,Fraca,Fraca vs Fraca,0.98,0.87,0.10999999999999999,1.4,1.2,0.19999999999999996,1465.22,1501.5,-36.27999999999997,1x0,1,0,1,1,H
21.3,75.4,-54.10000000000001,Fraca,Forte,Fraca vs Forte,0.89,1.94,-1.0499999999999998,1.15,0.74,0.4099999999999999,1460.0,1760.46,-300.46000000000004,0x1,0,1,-1,1,A
20.8,63.9,-43.099999999999994,Fraca,Forte,Fraca vs Forte,1.06,1.62,-0.56,1.22,0.88,0.33999999999999997,1455.0,1701.3,-246.29999999999995,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
42.3,31.4,10.899999999999999,Média,Fraca,Média vs Fraca,1.56,1.66,-0.09999999999999987,0.69,1.05,-0.3600000000000001,1556.72,1500.0,56.72000000000003,1x3,1,3,-2,4,A
67.7,92.6,-24.89999999999999,Forte,Muito Forte,Forte vs Muito Forte,2.21,2.17,0.040000000000000036,1.21,0.88,0.32999999999999996,1724.15,1870.0,-145.8499999999999,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
24.6,31.4,-6.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.27,1.66,-0.3899999999999999,1.13,1.05,0.07999999999999985,1470.0,1500.0,-30.0,3x1,3,1,2,4,H
53.5,31.4,22.1,Média,Fraca,Média vs Fraca,2.07,1.66,0.4099999999999999,0.73,1.05,-0.32000000000000006,1617.02,1500.0,117.01999999999998,4x0,4,0,4,4,H
61.5,31.4,30.1,Forte,Fraca,Forte vs Fraca,2.67,1.66,1.01,0.67,1.05,-0.38,1650.12,1500.0,150.1199999999999,4x2,4,2,2,6,H
